Year,Strata_TimeID,Strata,Report_Group,grpID,Mean,SD,95CIL,95CIU
2009,49,7,Border CA,12,0.056,0.05034,0,0.174
2009,49,7,Porcupine CA,13,0.004,0.01553,0,0.055
2009,49,7,Mainstem CA,14,0.052,0.0486,0,0.167
2009,49,7,Upper Canada,1,0.002,0.00592,0,0.02
2009,49,7,White UC,3,0.002,0.00496,0,0.016
2009,49,7,Teslin UC,6,0.001,0.00324,0,0.008
2009,49,7,Fall US,15,0.083,0.05863,0,0.211
2009,49,7,Mainstem+Upper CA,16,0.054,0.04897,0,0.171
2009,49,7,Border US+Canada,17,0.138,0.05264,0.048,0.252
2009,49,7,Total USA,18,0.942,0.05067,0.823,1
2009,49,7,Total Canada,19,0.058,0.05068,0,0.177
2009,50,8,Total Summer,2,0.447,0.07576,0.299,0.595
2009,50,8,Lower Summer,4,0.277,0.0566,0.172,0.39
2009,50,8,Middle Summer,5,0.17,0.07577,0.021,0.325
2009,50,8,UppKoy+Main,7,0.13,0.08365,0,0.298
2009,50,8,Tanana Summer,8,0.04,0.04852,0,0.161
2009,50,8,Total Fall,9,0.553,0.07577,0.405,0.701
2009,50,8,Tanana Fall,10,0.006,0.01499,0,0.487
2009,50,8,Border US,11,0.269,0.10307,0.086,0.053
2009,50,8,Border CA,12,0.199,0.0858,0.02,0.487
2009,50,8,Porcupine CA,13,0.151,0.08862,0,0.316
2009,50,8,Mainstem CA,14,0.048,0.0651,0,0.219
2009,50,8,Upper Canada,1,0.079,0.03295,0.026,0.153
2009,50,8,White UC,3,0.078,0.03268,0.026,0.152
2009,50,8,Teslin UC,6,0.001,0.00423,0,0.008
2009,50,8,Fall US,15,0.275,0.10317,0.092,0.491
2009,50,8,Mainstem+Upper CA,16,0.127,0.07244,0.033,0.304
2009,50,8,Border US+Canada,17,0.547,0.07587,0.399,0.693
2009,50,8,Total USA,18,0.722,0.08617,0.555,0.895
2009,50,8,Total Canada,19,0.278,0.08618,0.104,0.445
2009,51,9,Total Summer,2,0.122,0.04313,0.049,0.218
2009,51,9,Lower Summer,4,0.049,0.0266,0.001,0.106
2009,51,9,Middle Summer,5,0.072,0.04553,0.001,0.176
2009,51,9,UppKoy+Main,7,0.041,0.04084,0,0.141
2009,51,9,Tanana Summer,8,0.031,0.03179,0,0.105
2009,51,9,Total Fall,9,0.878,0.04314,0.782,0.951
2009,51,9,Tanana Fall,10,0.197,0.05027,0.105,0.301
2009,51,9,Border US,11,0.396,0.07825,0.251,0.553
2009,51,9,Border CA,12,0.185,0.06112,0.074,0.31
2009,51,9,Porcupine CA,13,0.004,0.0144,0,0.056
2009,51,9,Mainstem CA,14,0.181,0.06042,0.071,0.305
2009,51,9,Upper Canada,1,0.101,0.02614,0.056,0.158
2009,51,9,White UC,3,0.096,0.0244,0.053,0.149
2009,51,9,Teslin UC,6,0.004,0.00931,0,0.033
2009,51,9,Fall US,15,0.592,0.07394,0.445,0.734
2009,51,9,Mainstem+Upper CA,16,0.282,0.06354,0.163,0.411
2009,51,9,Border US+Canada,17,0.681,0.05952,0.563,0.795
2009,51,9,Total USA,18,0.714,0.06416,0.582,0.833
2009,51,9,Total Canada,19,0.286,0.06417,0.167,0.418
2009,52,10,Total Summer,2,0.129,0.06109,0.031,0.267
2009,52,10,Lower Summer,4,0.046,0.02919,0.003,0.115
2009,52,10,Middle Summer,5,0.083,0.06097,0,0.221
2009,52,10,UppKoy+Main,7,0.077,0.06208,0,0.217
2009,52,10,Tanana Summer,8,0.007,0.01622,0,0.06
2009,52,10,Total Fall,9,0.871,0.0611,0.733,0.968
2009,52,10,Tanana Fall,10,0.26,0.06415,0.141,0.391
2009,52,10,Border US,11,0.312,0.08797,0.153,0.492
2009,52,10,Border CA,12,0.193,0.07689,0.054,0.353
2009,52,10,Porcupine CA,13,0.004,0.01384,0,0.045
2009,52,10,Mainstem CA,14,0.189,0.07603,0.052,0.348
2009,52,10,Upper Canada,1,0.107,0.03552,0.047,0.186
2009,52,10,White UC,3,0.105,0.03507,0.046,0.184
2009,52,10,Teslin UC,6,0.001,0.00581,0,0.017
2009,52,10,Fall US,15,0.571,0.09661,0.38,0.759
2009,52,10,Mainstem+Upper CA,16,0.296,0.08027,0.146,0.457
2009,52,10,Border US+Canada,17,0.611,0.07084,0.467,0.744
2009,52,10,Total USA,18,0.701,0.08105,0.537,0.852
2009,52,10,Total Canada,19,0.299,0.08104,0.148,0.462
2009,53,11,Total Summer,2,0.065,0.05939,0,0.217
2009,53,11,Lower Summer,4,0.027,0.03472,0,0.121
2009,53,11,Middle Summer,5,0.037,0.05326,0,0.186
2009,53,11,UppKoy+Main,7,0.031,0.05041,0,0.177
2009,53,11,Tanana Summer,8,0.006,0.01845,0,0.063
2009,53,11,Total Fall,9,0.936,0.0594,0.783,0.999
2009,53,11,Tanana Fall,10,0.561,0.11154,0.331,0.769
2009,53,11,Border US,11,0.116,0.09387,0,0.347
2009,53,11,Border CA,12,0.111,0.10314,0,0.345
2009,53,11,Porcupine CA,13,0.018,0.04323,0,0.159
2009,53,11,Mainstem CA,14,0.093,0.09973,0,0.328
2009,53,11,Upper Canada,1,0.146,0.06394,0.045,0.291
2009,53,11,White UC,3,0.116,0.05093,0.034,0.23
2009,53,11,Teslin UC,6,0.03,0.04236,0,0.146
2009,53,11,Fall US,15,0.678,0.11383,0.435,0.873
2009,53,11,Mainstem+Upper CA,16,0.239,0.104,0.074,0.466
2009,53,11,Border US+Canada,17,0.374,0.11086,0.171,0.601
2009,53,11,Total USA,18,0.742,0.10583,0.515,0.917
2009,53,11,Total Canada,19,0.258,0.10584,0.082,0.486
2010,54,1,Total Summer,2,0.99598,0.00558,0.98,1
2010,54,1,Lower Summer,4,0.69063,0.07259,0.554,0.84502
2010,54,1,Middle Summer,5,0.3048,0.07281,0.149,0.442
2010,54,1,UppKoy+Main,7,0.30171,0.07416,0.141,0.44
2010,54,1,Tanana Summer,8,0.00293,0.00703,0,0.025
2010,54,1,Total Fall,9,0.00402,0.00558,0,0.02
2010,54,1,Tanana Fall,10,0.00103,0.00284,0,0.009
2010,54,1,Border US,11,0.00172,0.00387,0,0.013
2010,54,1,Border CA,12,0.0012,0.00244,0,0.008
2010,54,1,Porcupine CA,13,0.00033,0.00126,0,0.003
2010,54,1,Mainstem CA,14,0.00096,0.00212,0,0.007
2010,54,1,Upper Canada,1,0.00063,0.00148,0,0.005
2010,54,1,White UC,3,0.00042,0.00111,0,0.003
2010,54,1,Teslin UC,6,0.00026,0.001,0,0.002
2010,54,1,Fall US,15,0.00141,0.00258,0,0.009
2010,54,1,Mainstem+Upper CA,16,0.00316,0.00483,0,0.017
2010,54,1,Border US+Canada,17,0.00257,0.00477,0,0.017
2010,54,1,Total USA,18,0.99836,0.00285,0.99,1
2010,54,1,Total Canada,19,0.00164,0.00286,0,0.01
2010,55,2,Total Summer,2,0.99495,0.00633,0.977,1
2010,55,2,Lower Summer,4,0.85221,0.06782,0.712,0.969
2010,55,2,Middle Summer,5,0.14217,0.06844,0.025,0.285
2010,55,2,UppKoy+Main,7,0.12458,0.07223,0,0.273
2010,55,2,Tanana Summer,8,0.01748,0.0191,0,0.06302
2010,55,2,Total Fall,9,0.00505,0.00632,0,0.023
2010,55,2,Tanana Fall,10,0.00173,0.004,0,0.014
2010,55,2,Border US,11,0.0009,0.00208,0,0.006
2010,55,2,Border CA,12,0.00235,0.00446,0,0.016
2010,55,2,Porcupine CA,13,0.00025,0.00093,0,0.002
2010,55,2,Mainstem CA,14,0.00219,0.00438,0,0.016
2010,55,2,Upper Canada,1,0.0006,0.00137,0,0.004
2010,55,2,White UC,3,0.00039,0.00097,0,0.003
2010,55,2,Teslin UC,6,0.00028,0.00104,0,0.002
2010,55,2,Fall US,15,0.00246,0.00446,0,0.016
2010,55,2,Mainstem+Upper CA,16,0.00262,0.00457,0,0.017
2010,55,2,Border US+Canada,17,0.00347,0.00508,0,0.018
2010,55,2,Total USA,18,0.99723,0.00466,0.983,1
2010,55,2,Total Canada,19,0.00277,0.00465,0,0.017
2010,56,3,Total Summer,2,0.98281,0.0127,0.953,0.999
2010,56,3,Lower Summer,4,0.73311,0.05484,0.623,0.838
2010,56,3,Middle Summer,5,0.24916,0.05557,0.144,0.361
2010,56,3,UppKoy+Main,7,0.24784,0.05557,0.142,0.359
2010,56,3,Tanana Summer,8,0.00129,0.00369,0,0.013
2010,56,3,Total Fall,9,0.01719,0.01269,0,0.047
2010,56,3,Tanana Fall,10,0.00105,0.00269,0,0.009
2010,56,3,Border US,11,0.01442,0.0121,0,0.043
2010,56,3,Border CA,12,0.00151,0.00308,0,0.011
2010,56,3,Porcupine CA,13,0.00043,0.00171,0,0.004
2010,56,3,Mainstem CA,14,0.00116,0.00256,0,0.009
2010,56,3,Upper Canada,1,0.00063,0.00153,0,0.005
2010,56,3,White UC,3,0.00043,0.00116,0,0.003
2010,56,3,Teslin UC,6,0.00026,0.00102,0,0.002
2010,56,3,Fall US,15,0.01534,0.01244,0,0.04402
2010,56,3,Mainstem+Upper CA,16,0.00162,0.00297,0,0.011
2010,56,3,Border US+Canada,17,0.01627,0.01237,0,0.045
2010,56,3,Total USA,18,0.99804,0.00341,0.988,1
2010,56,3,Total Canada,19,0.00196,0.00343,0,0.012
2010,57,4,Total Summer,2,0.99505,0.00663,0.976,1
2010,57,4,Lower Summer,4,0.89497,0.03453,0.81398,0.948
2010,57,4,Middle Summer,5,0.09949,0.03467,0.047,0.182
2010,57,4,UppKoy+Main,7,0.02069,0.02871,0,0.09502
2010,57,4,Tanana Summer,8,0.07873,0.02136,0.041,0.124
2010,57,4,Total Fall,9,0.00495,0.00663,0,0.024
2010,57,4,Tanana Fall,10,0.00113,0.00276,0,0.009
2010,57,4,Border US,11,0.00206,0.00497,0,0.017
2010,57,4,Border CA,12,0.00159,0.00323,0,0.012
2010,57,4,Porcupine CA,13,0.00035,0.00125,0,0.003
2010,57,4,Mainstem CA,14,0.00133,0.00304,0,0.011
2010,57,4,Upper Canada,1,0.00068,0.00162,0,0.005
2010,57,4,White UC,3,0.00046,0.00125,0,0.004
2010,57,4,Teslin UC,6,0.00028,0.00108,0,0.002
2010,57,4,Fall US,15,0.00303,0.00562,0,0.02
2010,57,4,Mainstem+Upper CA,16,0.00184,0.00341,0,0.012
2010,57,4,Border US+Canada,17,0.00397,0.00609,0,0.021
2010,57,4,Total USA,18,0.9979,0.00358,0.987,1
2010,57,4,Total Canada,19,0.0021,0.0036,0,0.013
2010,58,5,Total Summer,2,0.9218,0.03849,0.83698,0.984
2010,58,5,Lower Summer,4,0.66379,0.05955,0.534,0.76902
2010,58,5,Middle Summer,5,0.25784,0.06359,0.144,0.394
2010,58,5,UppKoy+Main,7,0.11582,0.0668,0,0.263
2010,58,5,Tanana Summer,8,0.14189,0.05138,0.05,0.249
2010,58,5,Total Fall,9,0.0782,0.03849,0.015,0.163
2010,58,5,Tanana Fall,10,0.01339,0.01946,0,0.066
2010,58,5,Border US,11,0.04253,0.03887,0,0.134
2010,58,5,Border CA,12,0.01959,0.0249,0,0.084
2010,58,5,Porcupine CA,13,0.01192,0.0203,0,0.069
2010,58,5,Mainstem CA,14,0.00774,0.01595,0,0.058
2010,58,5,Upper Canada,1,0.00286,0.00694,0,0.025
2010,58,5,White UC,3,0.00255,0.00673,0,0.024
2010,58,5,Teslin UC,6,0.00038,0.00166,0,0.003
2010,58,5,Fall US,15,0.05587,0.04139,0,0.149
2010,58,5,Mainstem+Upper CA,16,0.01046,0.01742,0,0.062
2010,58,5,Border US+Canada,17,0.06483,0.03807,0.004,0.152
2010,58,5,Total USA,18,0.9777,0.02521,0.913,1
2010,58,5,Total Canada,19,0.0223,0.02522,0,0.08602
2010,59,6,Total Summer,2,0.59504,0.0433,0.507,0.679
2010,59,6,Lower Summer,4,0.26514,0.03931,0.19,0.344
2010,59,6,Middle Summer,5,0.32989,0.05171,0.231,0.434
2010,59,6,UppKoy+Main,7,0.21496,0.06149,0.094,0.337
2010,59,6,Tanana Summer,8,0.11497,0.04493,0.031,0.209
2010,59,6,Total Fall,9,0.40496,0.04331,0.321,0.493
2010,59,6,Tanana Fall,10,0.03538,0.02792,0,0.097
2010,59,6,Border US,11,0.21506,0.04905,0.122,0.314
2010,59,6,Border CA,12,0.0969,0.03902,0.031,0.184
2010,59,6,Porcupine CA,13,0.06905,0.03341,0,0.137
2010,59,6,Mainstem CA,14,0.02786,0.03138,0,0.105
2010,59,6,Upper Canada,1,0.05748,0.01557,0.03,0.091
2010,59,6,White UC,3,0.05732,0.01553,0.03,0.091
2010,59,6,Teslin UC,6,0.00026,0.00095,0,0.002
2010,59,6,Fall US,15,0.2504,0.05359,0.146,0.358
2010,59,6,Mainstem+Upper CA,16,0.08536,0.03499,0.036,0.166
2010,59,6,Border US+Canada,17,0.36953,0.04367,0.287,0.457
2010,59,6,Total USA,18,0.84555,0.04123,0.756,0.91702
2010,59,6,Total Canada,19,0.15445,0.04123,0.082,0.244
2010,60,7,Total Summer,2,0.30499,0.04379,0.222,0.392
2010,60,7,Lower Summer,4,0.19748,0.03513,0.132,0.27
2010,60,7,Middle Summer,5,0.10747,0.04705,0.019,0.205
2010,60,7,UppKoy+Main,7,0.07782,0.0469,0,0.175
2010,60,7,Tanana Summer,8,0.02968,0.03618,0,0.116
2010,60,7,Total Fall,9,0.69501,0.0438,0.60798,0.778
2010,60,7,Tanana Fall,10,0.13658,0.03955,0.062,0.215
2010,60,7,Border US,11,0.15972,0.0627,0.05,0.293
2010,60,7,Border CA,12,0.23882,0.05759,0.126,0.35
2010,60,7,Porcupine CA,13,0.01372,0.02866,0,0.103
2010,60,7,Mainstem CA,14,0.22518,0.05742,0.112,0.336
2010,60,7,Upper Canada,1,0.15973,0.02539,0.113,0.21102
2010,60,7,White UC,3,0.1592,0.02527,0.113,0.211
2010,60,7,Teslin UC,6,0.00062,0.00248,0,0.007
2010,60,7,Fall US,15,0.29632,0.06966,0.167,0.437
2010,60,7,Mainstem+Upper CA,16,0.38491,0.05916,0.266,0.5
2010,60,7,Border US+Canada,17,0.55837,0.0438,0.473,0.643
2010,60,7,Total USA,18,0.6014,0.05895,0.487,0.72002
2010,60,7,Total Canada,19,0.3986,0.05894,0.27998,0.513
2010,61,8,Total Summer,2,0.07699,0.0246,0.037,0.132
2010,61,8,Lower Summer,4,0.06962,0.02171,0.033,0.117
2010,61,8,Middle Summer,5,0.00739,0.01353,0,0.049
2010,61,8,UppKoy+Main,7,0.00614,0.01291,0,0.047
2010,61,8,Tanana Summer,8,0.0014,0.00428,0,0.014
2010,61,8,Total Fall,9,0.92301,0.02462,0.868,0.963
2010,61,8,Tanana Fall,10,0.26233,0.04438,0.179,0.354
2010,61,8,Border US,11,0.26964,0.06203,0.152,0.395
2010,61,8,Border CA,12,0.1934,0.05352,0.09498,0.30102
2010,61,8,Porcupine CA,13,0.0546,0.05485,0,0.173
2010,61,8,Mainstem CA,14,0.13876,0.04804,0.051,0.239
2010,61,8,Upper Canada,1,0.19745,0.02837,0.145,0.256
2010,61,8,White UC,3,0.19668,0.02822,0.144,0.255
2010,61,8,Teslin UC,6,0.00082,0.00307,0,0.009
2010,61,8,Fall US,15,0.53201,0.0594,0.415,0.64602
2010,61,8,Mainstem+Upper CA,16,0.33627,0.05404,0.236,0.447
2010,61,8,Border US+Canada,17,0.66061,0.04684,0.565,0.748
2010,61,8,Total USA,18,0.60909,0.05724,0.49698,0.718
2010,61,8,Total Canada,19,0.39091,0.05724,0.282,0.503
2010,62,9,Total Summer,2,0.07318,0.03235,0.019,0.143
2010,62,9,Lower Summer,4,0.01828,0.01425,0,0.051
2010,62,9,Middle Summer,5,0.05483,0.03303,0.001,0.12702
2010,62,9,UppKoy+Main,7,0.04807,0.03337,0,0.119
2010,62,9,Tanana Summer,8,0.00685,0.01316,0,0.046
2010,62,9,Total Fall,9,0.92682,0.03235,0.857,0.981
2010,62,9,Tanana Fall,10,0.36113,0.04509,0.274,0.45
2010,62,9,Border US,11,0.19791,0.04968,0.106,0.301
2010,62,9,Border CA,12,0.22974,0.0462,0.142,0.323
2010,62,9,Porcupine CA,13,0.14652,0.03948,0.073,0.227
2010,62,9,Mainstem CA,14,0.08318,0.0408,0.004,0.17
2010,62,9,Upper Canada,1,0.13794,0.02316,0.096,0.187
2010,62,9,White UC,3,0.13765,0.02311,0.096,0.18602
2010,62,9,Teslin UC,6,0.0004,0.00167,0,0.004
2010,62,9,Fall US,15,0.55898,0.05144,0.458,0.66
2010,62,9,Mainstem+Upper CA,16,0.22115,0.04432,0.139,0.314
2010,62,9,Border US+Canada,17,0.5657,0.04386,0.479,0.65
2010,62,9,Total USA,18,0.63227,0.04755,0.539,0.724
2010,62,9,Total Canada,19,0.36773,0.04754,0.276,0.461
2010,63,10,Total Summer,2,0.07661,0.02184,0.039,0.124
2010,63,10,Lower Summer,4,0.06442,0.0201,0.028,0.107
2010,63,10,Middle Summer,5,0.01218,0.0165,0,0.058
2010,63,10,UppKoy+Main,7,0.01087,0.01597,0,0.055
2010,63,10,Tanana Summer,8,0.00145,0.00442,0,0.014
2010,63,10,Total Fall,9,0.92339,0.02183,0.876,0.96002
2010,63,10,Tanana Fall,10,0.47463,0.04065,0.395,0.554
2010,63,10,Border US,11,0.1187,0.0368,0.05298,0.195
2010,63,10,Border CA,12,0.19182,0.04278,0.112,0.28
2010,63,10,Porcupine CA,13,0.00065,0.00286,0,0.007
2010,63,10,Mainstem CA,14,0.19125,0.04281,0.111,0.28
2010,63,10,Upper Canada,1,0.13808,0.02567,0.092,0.193
2010,63,10,White UC,3,0.12556,0.02189,0.086,0.17
2010,63,10,Teslin UC,6,0.01248,0.01395,0,0.048
2010,63,10,Fall US,15,0.59334,0.04671,0.498,0.682
2010,63,10,Mainstem+Upper CA,16,0.32938,0.04456,0.24498,0.42
2010,63,10,Border US+Canada,17,0.44873,0.04011,0.372,0.527
2010,63,10,Total USA,18,0.67004,0.04456,0.579,0.755
2010,63,10,Total Canada,19,0.32996,0.04456,0.245,0.421
2011,64,1,Total Summer,2,0.9955,0.00586,0.979,1
2011,64,1,Lower Summer,4,0.8174,0.05649,0.692,0.916
2011,64,1,Middle Summer,5,0.1774,0.05634,0.08,0.304
2011,64,1,UppKoy+Main,7,0.1761,0.05638,0.078,0.303
2011,64,1,Tanana Summer,8,0.0013,0.00388,0,0.013
2011,64,1,Total Fall,9,0.0045,0.00586,0,0.021
2011,64,1,Tanana Fall,10,0.0011,0.00275,0,0.009
2011,64,1,Border US,11,0.0019,0.00407,0,0.014
2011,64,1,Border CA,12,0.0013,0.00262,0,0.009
2011,64,1,Porcupine CA,13,0.0004,0.0013,0,0.003
2011,64,1,Mainstem CA,14,0.001,0.0023,0,0.007
2011,64,1,Upper Canada,1,0.0008,0.00182,0,0.006
2011,64,1,White UC,3,0.0005,0.00139,0,0.004
2011,64,1,Teslin UC,6,0.0003,0.00122,0,0.003
2011,64,1,Fall US,15,0.0028,0.00491,0,0.017
2011,64,1,Mainstem+Upper CA,16,0.0016,0.00296,0,0.01
2011,64,1,Border US+Canada,17,0.0036,0.00514,0,0.018
2011,64,1,Total USA,18,0.9981,0.0032,0.989,1
2011,64,1,Total Canada,19,0.0019,0.00321,0,0.011
2011,65,2,Total Summer,2,0.9885,0.0119,0.958,1
2011,65,2,Lower Summer,4,0.8767,0.06643,0.754,0.985
2011,65,2,Middle Summer,5,0.1112,0.06792,0.001,0.239
2011,65,2,UppKoy+Main,7,0.1093,0.06804,0.001,0.238
2011,65,2,Tanana Summer,8,0.0019,0.00535,0,0.019
2011,65,2,Total Fall,9,0.0115,0.01191,0,0.042
2011,65,2,Tanana Fall,10,0.0081,0.01078,0,0.037
2011,65,2,Border US,11,0.0009,0.00192,0,0.006
2011,65,2,Border CA,12,0.0017,0.00357,0,0.012
2011,65,2,Porcupine CA,13,0.0003,0.00086,0,0.002
2011,65,2,Mainstem CA,14,0.0016,0.00347,0,0.012
2011,65,2,Upper Canada,1,0.11725,0.053,0.03,0.23
2011,65,2,White UC,3,0.0005,0.00124,0,0.003
2011,65,2,Teslin UC,6,0.0009,0.00247,0,0.009
2011,65,2,Fall US,15,0.0088,0.01096,0,0.038
2011,65,2,Mainstem+Upper CA,16,0.0027,0.00445,0,0.015
2011,65,2,Border US+Canada,17,0.0035,0.00494,0,0.017
2011,65,2,Total USA,18,0.9972,0.00452,0.984,1
2011,65,2,Total Canada,19,0.0028,0.00454,0,0.016
2011,66,3,Total Summer,2,0.9914,0.01034,0.963,1
2011,66,3,Lower Summer,4,0.9098,0.05262,0.796,0.992
2011,66,3,Middle Summer,5,0.081,0.0538,0.001,0.198
2011,66,3,UppKoy+Main,7,0.0775,0.05399,0,0.196
2011,66,3,Tanana Summer,8,0.0035,0.00938,0,0.034
2011,66,3,Total Fall,9,0.0086,0.01034,0,0.037
2011,66,3,Tanana Fall,10,0.0053,0.00904,0,0.031
2011,66,3,Border US,11,0.0018,0.00392,0,0.014
2011,66,3,Border CA,12,0.0013,0.00262,0,0.009
2011,66,3,Porcupine CA,13,0.0003,0.00114,0,0.003
2011,66,3,Mainstem CA,14,0.0011,0.00239,0,0.008
2011,66,3,Upper Canada,1,0.0006,0.00149,0,0.005
2011,66,3,White UC,3,0.0005,0.0013,0,0.004
2011,66,3,Teslin UC,6,0.0002,0.00077,0,0.002
2011,66,3,Fall US,15,0.007,0.00988,0,0.035
2011,66,3,Mainstem+Upper CA,16,0.0016,0.00284,0,0.01
2011,66,3,Border US+Canada,17,0.0034,0.00497,0,0.018
2011,66,3,Total USA,18,0.9982,0.00303,0.989,1
2011,66,3,Total Canada,19,0.0018,0.00303,0,0.01
2011,67,4,Total Summer,2,0.99174,0.01022,0.963,0.928
2011,67,4,Lower Summer,4,0.84017,0.05031,0.733,0.928
2011,67,4,Middle Summer,5,0.15107,0.05078,0.064,0.26
2011,67,4,UppKoy+Main,7,0.11725,0.053,0.03,0.23
2011,67,4,Tanana Summer,8,0.03369,0.02796,0,0.092
2011,67,4,Total Fall,9,0.00826,0.01021,0,0.037
2011,67,4,Tanana Fall,10,0.0043,0.00847,0,0.031
2011,67,4,Border US,11,0.00256,0.0052,0,0.018
2011,67,4,Border CA,12,0.00125,0.00254,0,0.009
2011,67,4,Porcupine CA,13,0.00031,0.00125,0,0.003
2011,67,4,Mainstem CA,14,0.00102,0.00225,0,0.008
2011,67,4,Upper Canada,1,0.00064,0.00155,0,0.005
2011,67,4,White UC,3,0.00041,0.00111,0,0.003
2011,67,4,Teslin UC,6,0.00029,0.00112,0,0.002
2011,67,4,Fall US,15,0.00672,0.0098,0,0.035
2011,67,4,Mainstem+Upper CA,16,0.00149,0.0027,0,0.009
2011,67,4,Border US+Canada,17,0.00409,0.00597,0,0.021
2011,67,4,Total USA,18,0.9983,0.00296,0.99,1
2011,67,4,Total Canada,19,0.0017,0.00296,0,0.01
2011,68,5,Total Summer,2,0.9525,0.0296,0.884,0.997
2011,68,5,Lower Summer,4,0.6851,0.05999,0.569,0.804
2011,68,5,Middle Summer,5,0.2673,0.06403,0.146,0.393
2011,68,5,UppKoy+Main,7,0.1932,0.07122,0.063,0.337
2011,68,5,Tanana Summer,8,0.074,0.03985,0,0.153
2011,68,5,Total Fall,9,0.0475,0.02959,0.003,0.116
2011,68,5,Tanana Fall,10,0.0146,0.02184,0,0.075
2011,68,5,Border US,11,0.0243,0.02113,0,0.071
2011,68,5,Border CA,12,0.0043,0.00867,0,0.031
2011,68,5,Porcupine CA,13,0.0014,0.00495,0,0.017
2011,68,5,Mainstem CA,14,0.0036,0.00715,0,0.026
2011,68,5,Upper Canada,1,0.0038,0.0049,0,0.017
2011,68,5,White UC,3,0.0034,0.00452,0,0.016
2011,68,5,Teslin UC,6,0.0004,0.00179,0,0.004
2011,68,5,Fall US,15,0.0388,0.0293,0,0.107
2011,68,5,Mainstem+Upper CA,16,0.0073,0.00854,0,0.031
2011,68,5,Border US+Canada,17,0.0329,0.02141,0.002,0.08
2011,68,5,Total USA,18,0.9914,0.00983,0.964,1
2011,68,5,Total Canada,19,0.0086,0.00983,0,0.036
2011,69,6,Total Summer,2,0.8839,0.02904,0.825,0.937
2011,69,6,Lower Summer,4,0.6527,0.06045,0.531,0.937
2011,69,6,Middle Summer,5,0.2312,0.06267,0.116,0.358
2011,69,6,UppKoy+Main,7,0.1332,0.06708,0.002,0.274
2011,69,6,Tanana Summer,8,0.098,0.03591,0.021,0.169
2011,69,6,Total Fall,9,0.1161,0.02905,0.063,0.175
2011,69,6,Tanana Fall,10,0.008,0.01317,0,0.047
2011,69,6,Border US,11,0.0351,0.02979,0,0.103
2011,69,6,Border CA,12,0.061,0.02792,0.012,0.121
2011,69,6,Porcupine CA,13,0.01,0.0161,0,0.054
2011,69,6,Mainstem CA,14,0.051,0.02681,0.002,0.105
2011,69,6,Upper Canada,1,0.0121,0.01006,0,0.036
2011,69,6,White UC,3,0.0119,0.00997,0,0.035
2011,69,6,Teslin UC,6,0.0003,0.00122,0,0.002
2011,69,6,Fall US,15,0.0429,0.03147,0,0.113
2011,69,6,Mainstem+Upper CA,16,0.0631,0.02647,0.015,0.119
2011,69,6,Border US+Canada,17,0.1082,0.02856,0.056,0.167
2011,69,6,Total USA,18,0.9269,0.02764,0.868,0.976
2011,69,6,Total Canada,19,0.0731,0.02763,0.024,0.131
2011,70,7,Total Summer,2,0.7801,0.03756,0.702,0.848
2011,70,7,Lower Summer,4,0.4754,0.055,0.365,0.578
2011,70,7,Middle Summer,5,0.3045,0.06156,0.186,0.427
2011,70,7,UppKoy+Main,7,0.2921,0.06611,0.163,0.423
2011,70,7,Tanana Summer,8,0.0125,0.02315,0,0.082
2011,70,7,Total Fall,9,0.22,0.03756,0.152,0.298
2011,70,7,Tanana Fall,10,0.0024,0.00597,0,0.021
2011,70,7,Border US,11,0.1534,0.04084,0.077,0.239
2011,70,7,Border CA,12,0.0394,0.02787,0,0.099
2011,70,7,Porcupine CA,13,0.0021,0.00717,0,0.025
2011,70,7,Mainstem CA,14,0.0374,0.02743,0,0.096
2011,70,7,Upper Canada,1,0.0247,0.01089,0.008,0.05
2011,70,7,White UC,3,0.0245,0.01082,0.008,0.05
2011,70,7,Teslin UC,6,0.0003,0.00116,0,0.003
2011,70,7,Fall US,15,0.1557,0.04131,0.079,0.242
2011,70,7,Mainstem+Upper CA,16,0.0622,0.02955,0.014,0.124
2011,70,7,Border US+Canada,17,0.2176,0.03709,0.151,0.295
2011,70,7,Total USA,18,0.9358,0.02997,0.873,0.985
2011,70,7,Total Canada,19,0.0642,0.02997,0.015,0.127
2011,71,8,Total Summer,2,0.1455,0.02918,0.093,0.208
2011,71,8,Lower Summer,4,0.0743,0.02287,0.033,0.122
2011,71,8,Middle Summer,5,0.0712,0.02722,0.025,0.13
2011,71,8,UppKoy+Main,7,0.013,0.01758,0,0.059
2011,71,8,Tanana Summer,8,0.0582,0.02507,0.016,0.113
2011,71,8,Total Fall,9,0.8545,0.02918,0.792,0.907
2011,71,8,Tanana Fall,10,0.0346,0.0266,0,0.092
2011,71,8,Border US,11,0.5327,0.06418,0.409,0.657
2011,71,8,Border CA,12,0.1473,0.05445,0.043,0.259
2011,71,8,Porcupine CA,13,0.114,0.04633,0.001,0.204
2011,71,8,Mainstem CA,14,0.0333,0.03566,0,0.121
2011,71,8,Upper Canada,1,0.1398,0.02264,0.098,0.187
2011,71,8,White UC,3,0.1394,0.02258,0.098,0.186
2011,71,8,Teslin UC,6,0.0005,0.00194,0,0.006
2011,71,8,Fall US,15,0.5672,0.06114,0.451,0.689
2011,71,8,Mainstem+Upper CA,16,0.1731,0.04148,0.109,0.267
2011,71,8,Border US+Canada,17,0.8198,0.03514,0.748,0.885
2011,71,8,Total USA,18,0.7128,0.05666,0.6,0.821
